"restaurant" "phone" "street" "city" "state" "zip" "menu" "category" "item" "price" "low" "high"
"Gin Mill Restaurant & Tavern" "505-831-5600" "3230 Coors Blvd NW" "Albuquerque" "NM" "87120" "brunch" "Tuesdays" "Chips & Salsa or Small Guacamole or Small Queso" "2" NA NA
"Gin Mill Restaurant & Tavern" "505-831-5600" "3230 Coors Blvd NW" "Albuquerque" "NM" "87120" "brunch" "Tuesdays" "Hot Wings" "2" NA NA
"Gin Mill Restaurant & Tavern" "505-831-5600" "3230 Coors Blvd NW" "Albuquerque" "NM" "87120" "brunch" "Tuesdays" "Fired Mozzarella or Fried Zucchini" "2" NA NA
"Gin Mill Restaurant & Tavern" "505-831-5600" "3230 Coors Blvd NW" "Albuquerque" "NM" "87120" "brunch" "Saturday Baby Back Rib Night" "Order one (1) Baby back Rib Platter with Curliques" "14.5" NA NA
"Gin Mill Restaurant & Tavern" "505-831-5600" "3230 Coors Blvd NW" "Albuquerque" "NM" "87120" "brunch" "Saturday Baby Back Rib Night" "Order and get a second Baby Back Rib Platter with Curliques" "11" NA NA
"Golden Corral" "505-831-4607" "2701 Coors Blvd NW" "Albuquerque" "NM" "87120" "menu" "Breakfast" "Breakfast" "6.79" NA NA
"Golden Corral" "505-831-4607" "2701 Coors Blvd NW" "Albuquerque" "NM" "87120" "menu" "Lunch" "Lunch" "6.79" NA NA
"Golden Corral" "505-831-4607" "2701 Coors Blvd NW" "Albuquerque" "NM" "87120" "menu" "Dinner" "Dinner" "9.29" NA NA
"Golden Corral" "505-831-4607" "2701 Coors Blvd NW" "Albuquerque" "NM" "87120" "menu" "Kids" "Kids" "3.49" NA NA
"Golden Corral" "505-831-4607" "2701 Coors Blvd NW" "Albuquerque" "NM" "87120" "menu" "Kids" "Kids" "4.49" NA NA
"Golden Corral" "505-831-4607" "2701 Coors Blvd NW" "Albuquerque" "NM" "87120" "menu" "Seniors" "Seniors" NA "6.19" "8.69"
"Golden Corral" "505-332-3065" "10415 Central Ave NE" "Albuquerque" "NM" "87123" "menu" "Breakfast" "Breakfast" "6.79" NA NA
"Golden Corral" "505-332-3065" "10415 Central Ave NE" "Albuquerque" "NM" "87123" "menu" "Lunch" "Lunch" "6.79" NA NA
"Golden Corral" "505-332-3065" "10415 Central Ave NE" "Albuquerque" "NM" "87123" "menu" "Dinner" "Dinner" "9.29" NA NA
"Golden Corral" "505-332-3065" "10415 Central Ave NE" "Albuquerque" "NM" "87123" "menu" "Kids" "Kids" "3.49" NA NA
"Golden Corral" "505-332-3065" "10415 Central Ave NE" "Albuquerque" "NM" "87123" "menu" "Kids" "Kids" "4.49" NA NA
"Golden Corral" "505-332-3065" "10415 Central Ave NE" "Albuquerque" "NM" "87123" "menu" "Seniors" "Seniors" NA "6.19" "8.69"
"Golden Corral" "505-792-4370" "3401 NM-528" "Albuquerque" "NM" "87114" "menu" "Breakfast" "Breakfast" "6.79" NA NA
"Golden Corral" "505-792-4370" "3401 NM-528" "Albuquerque" "NM" "87114" "menu" "Lunch" "Lunch" "6.79" NA NA
"Golden Corral" "505-792-4370" "3401 NM-528" "Albuquerque" "NM" "87114" "menu" "Dinner" "Dinner" "9.29" NA NA
"Golden Corral" "505-792-4370" "3401 NM-528" "Albuquerque" "NM" "87114" "menu" "Kids" "Kids" "3.49" NA NA
"Golden Corral" "505-792-4370" "3401 NM-528" "Albuquerque" "NM" "87114" "menu" "Kids" "Kids" "4.49" NA NA
"Golden Corral" "505-792-4370" "3401 NM-528" "Albuquerque" "NM" "87114" "menu" "Seniors" "Seniors" NA "6.19" "8.69"
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Fried Chicken" "2 Pc & Roll" NA "3.39" "3.79"
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Fried Chicken" "2 Pc. Chicken Dinner" NA "5.59" "5.99"
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Fried Chicken" "3 Pc. & Rolls" NA "4.59" "5.39"
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Fried Chicken" "3 Pc Chicken Dinner" NA "6.39" "7.19"
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Fried Chicken" "1 Pc. Snack Pack" "3.19" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Fried Chicken" "Kids Meal - Leg" "3.59" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Fried Chicken" "Kids Meal - Nuggets" "3.99" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Fried Chicken" "6 Livers/ Gizzards & Roll" "3.69" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Fried Chicken" "Dozen Livers /Gizzards & Rolls" "5.59" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Fried Chicken" "Livers / Gizzards Dinner" "5.59" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Chicken Filets" "Sw Grilled Chicken Dinner" "5.99" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Chicken Filets" "Chicken Fried Chicken Dinner" "6.59" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Country Fried Steaks" "Country Steak Dinner" "5.59" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Country Fried Steaks" "Double Country Steak Dinner" "6.59" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Country Fried Steaks" "Steak & Chicken Combo" "6.59" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Family Chicken Orders" "6 Pack (6 Pieces, 4 Rolls)" "8.49" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Family Chicken Orders" "6 Pack With Vegetables" "10.99" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Family Chicken Orders" "10 Pack" "13.99" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Family Chicken Orders" "10 Pack With Vegetables" "17.99" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Family Chicken Orders" "15 Pack" "19.49" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Family Chicken Orders" "15 Pack With Vegetables" "24.49" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Salads" "Garden Or Caesar Salad" "3.49" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Salads" "Dinner Or Side Caesar Salad" "1.89" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Salads" "Add Grilled Or Crispy Chicken" "1.79" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Roast Chicken" "Quarter Roast & Roll" NA "3.39" "3.79"
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Roast Chicken" "Quarter Roast Dinner" NA "5.59" "5.99"
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Roast Chicken" "3 Quarters & Rolls" NA "8.49" "9.69"
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Roast Chicken" "3 Quarters With Veg" NA "10.99" "12.19"
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Roast Chicken" "5 Quarters & Rolls" NA "13.99" "15.99"
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Roast Chicken" "5 Quarters With Veg" NA "17.99" "19.99"
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Chicken Nuggets" "6 Pc. Nuggets" "3.55" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Chicken Nuggets" "10 Pc Nuggets" "4.55" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Chicken Nuggets" "20 Pc Nuggets" "8.19" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Chicken Nuggets" "6 Nugget Dinner" "5.59" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Chicken Nuggets" "10 Nugget Dinner" "6.59" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Chicken Tenders" "3 Pc Chicken Tenders" "3.65" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Chicken Tenders" "15 Pc Chicken Tenders" "16.59" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Chicken Tenders" "3 Tender Dinner" "5.69" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Chicken Tenders" "6 Tender Dinner" "7.69" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Chicken Tenders" "15 Tender Dinner" "19.49" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "New At Grandys" "Pot Roast Dinner" "6.59" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "New At Grandys" "Chicken & Dumplings Dinner" "6.19" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "New At Grandys" "Side Order Chicken & Dumplings" "3.99" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Sandwiches" "Chicken Filet" "3.69" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Sandwiches" "Country Fried Steak" "3.69" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Sandwiches" "Fried Catfish" "3.69" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Sandwiches" "Sw Grilled Chicken" "3.69" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Sandwiches" "Sandwich Combo" "4.59" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Sandwiches" "Sandwich Platter" "5.59" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Catfish" "2 Pc. Catfish Dinner" "6.39" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Catfish" "3 Pc. Catfish Dinner" "7.39" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Catfish" "Family Catfish Dinner" "20.99" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Grandys Bakery" "Dinner Rolls" NA "0.4" "3.29"
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Grandys Bakery" "Sinnamon Rolls" NA "1.29" "9.99"
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Vegetables & Extras" "Vegetables" NA "1.49" "2.69"
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Vegetables & Extras" "French Fries" NA "1.59" "3.19"
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Vegetables & Extras" "3 Vegetable Plate" "3.99" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Vegetables & Extras" "4 Vegetable Plate" "4.79" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Drinks & Desserts" "Drinks" NA "1.19" "1.59"
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Drinks & Desserts" "Cobbler" "1.69" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "menu" "Drinks & Desserts" "Sinnamon Roll" "1.29" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "breakfast" "Country Breakfast" "Fresh Scrambled Eggs" "3.75" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "breakfast" "Country Breakfast" "Breakfast Feast" "4.75" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "breakfast" "Country Breakfast" "Biscuits & Gravy" "2.85" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "breakfast" "Country Breakfast" "Hot cakes" "3.25" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "breakfast" "Country Breakfast" "Regular Biscuit Sandwich" "1.25" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "breakfast" "Breakfast Bar" "Everyday" "5.79" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "breakfast" "Breakfast Bar" "Children (under 10)" "2.99" NA NA
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "breakfast" "Breakfast Bar" "Coffee" NA "0.84" "1.25"
"Grandys" "505-292-6865" "1400 Juan Tabo Blvd NE" "Albuquerque" "NM" "87112" "breakfast" "Breakfast Bar" "Orange Juice" NA "0.94" "1.25"
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Kobe Burgers" "The Best Burger" "9.99" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Big & Beefy Sandwiches" "Ribeye Sandwich" "9.99" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Big & Beefy Sandwiches" "Steakburgers Classic" "6.99" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Big & Beefy Sandwiches" "Green Chile Cheddar Cheese" "7.99" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Big & Beefy Sandwiches" "Cheddar Bacon" "7.99" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Big & Beefy Sandwiches" "Mushroom Swiss" "7.99" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Big & Beefy Sandwiches" "Chicken Fried Steak Sandwich" "7.99" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Big & Beefy Sandwiches" "BBQ Sausage Sandwich" "7.5" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Big & Beefy Sandwiches" "Brisket Sandwich" "6.5" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Great American Steaks" "Porterhouse Cowboy" "39.99" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Great American Steaks" "T-Bone Cowgirl" "28.99" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Great American Steaks" "Ribeye" NA "20.99" "29.99"
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Great American Steaks" "Filet Mignon" NA "18.99" "28.99"
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Great American Steaks" "New York Strip" NA "17.99" "29.99"
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Great American Steaks" "Top Sirloin" "15.99" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Great American Steaks" "Chicken Fried Steak" "15.99" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Great American Steaks" "Chopped Steak" "10.99" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Kobe Wagyu Steaks" "Kobe Ribeye (1 Lb.)" "45" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Kobe Wagyu Steaks" "Kobe New York (1 Lb.)" "45" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Kobe Wagyu Steaks" "Kobe T-Bone (1 1/2 Lb.)" "65" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Kobe Wagyu Steaks" "Kobe Top Sirloin (3/4 Lb.)" "25" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Steak Platters" "Ribeye Platter (10 Oz.)" "20.99" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Steak Platters" "New York Platter (1/2 Lb.)" "17.99" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Steak Platters" "Filet Mignon Platter (5 Oz.)" "18.99" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Steak Platters" "Top Sirloin Platter" "15.99" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Steak Platters" "Chicken Fried Steak Platter" "10.99" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Steak Platters" "BBQ Sausage Platter" "9.99" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Sides" "Shrimp Cocktail" "9" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Sides" "Sausage Bites" "7" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Sides" "Steak Fries" NA "0.99" "2"
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Sides" "Grilled Green Chile" "2.5" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Sides" "Button Mushrooms" "4" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Sides" "Ranch-Style Beans" NA "0.99" "3"
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Sides" "Pineapple Coleslaw" NA "0.99" "3"
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Sides" "Grilled Onions, BBQ Sauce or Pico De Gallo" "0.5" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Sides" "Tampiquena Topping" "2.5" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Sides" "Coleslaw or Beans To Go" "4.5" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Seafood" "Fresh Grilled Salmon" NA "11.99" "20.99"
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Seafood" "Grilled Rainbow Trout" "16.99" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Seafood" "Beer-Battered Fish" "15.99" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Seafood" "Jumbo Shrimp (Beer Battered or Scampi)" NA "13.99" "23.99"
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Seafood" "Ribeye & Shrimp  (Beer-Battered or Scampi)" "27.99" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Seafood" "Grilled Lobster Tail" "60" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "From The Grill" "Chicken Platter" "15.99" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "From The Grill" "BBQ Sausage" "15.99" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "From The Grill" "BBQ Chicken & Sausage" "15.99" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "From The Grill" "Grilled Portabella Mushroom" "12.99" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "From The Grill" "Share A Meal Extra Plate" "5.5" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "From The Grill" "Atkins Plate" "5.5" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "From The Grill" "Empty Plate" "4.99" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Chicken & Fish" "Chicken" NA "7.5" "9.99"
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Chicken & Fish" "Grilled Salmon Platter" "11.99" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Chicken & Fish" "Shrimp Platter" NA "13.99" "23.99"
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Chicken & Fish" "Beer-Battered Haddock" NA "7.5" "9.99"
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Chicken & Fish" "Broiled Haddock Platter" NA "7.5" "9.99"
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Chicken & Fish" "Grilled Trout Platter" "16.99" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Starters & Add-Ons" "Green Chile Chicken Corn Chowder" "4.5" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Starters & Add-Ons" "Shrimp Cocktail" "9" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Starters & Add-Ons" "Sausage Bites" "7" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Starters & Add-Ons" "Mushrooms" "4" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Starters & Add-Ons" "Green Chiles" "2.5" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Starters & Add-Ons" "Portabella Cap Appetizer" "5" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Starters & Add-Ons" "Tampiquena Topping" "2.5" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Starters & Add-Ons" "Grilled Onion Topping" "0.5" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Starters & Add-Ons" "Add 1/2 Sausage" "7" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Starters & Add-Ons" "Add 1/2 Shrimp" "10" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "menu" "Starters & Add-Ons" "Add 1/2 Grilled Lobster (7-8 Oz.)" "35" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "lunch" "Lighter Lunch" "Mandarin Salmon Salad" "11.99" NA NA
"Great American Land & Cattle Company" "505-292-1510" "1550 Tramway Blvd NE" "Albuquerque" "NM" "87112" "lunch" "Lighter Lunch" "Mandarin Chicken Salad" "8.99" NA NA
