"restaurant" "phone" "street" "city" "state" "zip" "menu" "category" "item" "price" "low" "high"
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Additionals" "Potato Salad" "1.5" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Additionals" "Pasta" "1.5" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Additionals" "Cole Slaw" "1.5" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Additionals" "Cottage Cheese" "1.5" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Additionals" "Fresh Fruit" "1.85" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Signature Sandwiches" "The New Yorker" "6.65" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Signature Sandwiches" "Tom & Jack" "6.65" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Signature Sandwiches" "San Tomas" "6.65" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Signature Sandwiches" "Hello, Rueben" "6.75" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Signature Sandwiches" "Deli - Ramai" "6.75" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Signature Sandwiches" "Hello Philly" "6.75" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Signature Sandwiches" "Deli Dip" "6.75" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Signature Sandwiches" "Tuscan Tom" "6.75" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Signature Sandwiches" "Double Deli" "6.95" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Signature Sandwiches" "Hello, Californian" "6.75" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Signature Sandwiches" "Club Deli" "6.75" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Signature Sandwiches" "Blt Club" "6.25" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Signature Sandwiches" "Hello, Chic-A-Dee" "6.35" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Signature Sandwiches" "Deli Buster" "7.25" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Signature Sandwiches" "Hello Charlie" "5.75" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Signature Sandwiches" "Hello, Veggie" "5.35" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Signature Sandwiches" "Hello, Sicilian" "6.95" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Signature Sandwiches" "Spicy Italian" "6.85" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Wraps & Gyros" "Hello, Gyro" "6.5" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Wraps & Gyros" "Chipotle Ranch Wrap" "6.95" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Wraps & Gyros" "Chicken Caesar Wrap" "6.95" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Wraps & Gyros" "Roast Beef Wrap" "6.95" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Wraps & Gyros" "Chicken Ranch Wrap" "6.95" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Desserts" "Choose From an Assortment Baked Daily" "1.25" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Desserts" "Homemade Brownies" "1.25" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Desserts" "Triple Layer Chocolate Cake" "2.65" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Desserts" "Carrot Cake" "2.65" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Desserts" "Turtle Cheese Cake" "2.65" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Beverage" "Soft Drink" "1.39" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Beverage" "Fresh Brewed Coffee" "1.25" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Beverage" "Fresh Brewed Ice Tea" "1.39" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "By the Bottle" "Orange Juice, Apple, Cranberry, Grapefruit" "1.75" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Menu" "Hot Tea, Black Or Herbal" "1.25" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Menu" "Whole Milk" "1.65" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Menu" "Hot Cocoa" "1.25" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Menu" "Hot Cider" "1.25" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "menu" "Menu" "Bottled Water" "1.25" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "breakfast" "Breakfast" "Huevos Rancheros" "6.25" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "breakfast" "Breakfast" "Ol Traditional" "4.95" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "breakfast" "Breakfast" "Breakfast Burrito Plate" "6.25" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "breakfast" "Breakfast" "Burrito Pronto" "2.95" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "breakfast" "Breakfast" "Papita Grande" "6.25" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "breakfast" "Breakfast" "Breakfast Club Sandwich" "5.25" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "breakfast" "Menu." "French Toast" "4.95" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "breakfast" "Menu." "Pancakes" NA "3.75" "4.95"
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "breakfast" "Menu." "Santa Fe Cakes" "5.95" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "breakfast" "Menu." "Belgian Waffle" "5.5" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "breakfast" "Specialty Omelets" "Olympic Omelet" "5.75" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "breakfast" "Specialty Omelets" "Spanish Omelet" "5.75" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "breakfast" "Specialty Omelets" "Hello Deli Omelet" "5.95" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "breakfast" "Specialty Omelets" "Build Your Own Omelet" "5.45" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "breakfast" "Specialty Omelets" "Veggie Scramble" "5.75" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "breakfast" "Deli Benedict" "Eggs Benedict" "6.75" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "breakfast" "Deli Benedict" "Southwestern Benedict" "6.75" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "breakfast" "Breakfast Sides" "Hashbrowns Or Pepitos" "1.5" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "breakfast" "Breakfast Sides" "Chili Or Cheese" "1.25" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "breakfast" "Breakfast Sides" "Bacon, Ham Or Sausage-Patty Or Links" "1.95" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "breakfast" "Breakfast Sides" "Side Pancake" "1.95" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "breakfast" "Breakfast Sides" "Side Santa Fe Cake" "2.5" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "breakfast" "Breakfast Sides" "Salsa" "0.95" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "breakfast" "Breakfast Sides" "Additional Egg - Any Style" "1" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "breakfast" "Salads" "Chef Salad" "6.95" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "breakfast" "Salads" "Grilled Chicken Salad" "6.95" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "breakfast" "Salads" "Greek Salad" "6.25" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "breakfast" "Salads" "Greek Salad" "6.95" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "breakfast" "Salads" "Tuna Salad" "6.75" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "breakfast" "Salads" "Smoked Chicken Salad" "6.95" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "breakfast" "Salads" "Cobb Salad" "6.95" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "breakfast" "Salads" "Spinach Salad" "6.95" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "breakfast" "Salads" "Southwest Chicken Salad" "6.95" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "breakfast" "Salads" "Hello Chicken Caesar Salad" "6.95" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "breakfast" "Salads" "Taco Salad" "6.95" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "breakfast" "Chicken" "Grilled Chicken Breast" "6.25" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "breakfast" "Chicken" "Grilled Chicken Breast" "6.25" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "breakfast" "Chicken" "Grilled Chicken Breast" "6.95" NA NA
"Hello Deli" "505-889-3354" "3401 Candelaria Rd NE" "Albuquerque" "NM" "87107" "breakfast" "Chicken" "Grilled Chicken Breast" "6.95" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Fresh Homemade Soups" "Soup Of The Day" NA "2.25" "3.25"
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Fresh Homemade Soups" "Soup & Salad" "5.25" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Burgers" "Deli Burger" "5.95" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Burgers" "Deluxe Burger" "4.85" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Burgers" "Fiesto Burger" "5.65" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "New Mexican Burritos" "Hello Burrito" "6.85" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "New Mexican Burritos" "Enchilada Plate" "6.85" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Additionals" "Basket Of Fries Or Onion Rings" "2.25" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Additionals" "Bowl Of Fries Or Onion Rings" "1.25" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Additionals" "Green Chile Cheese Fries" "4.95" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Additionals" "Nachos" "5.5" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Additionals" "Your Choice Of Chicken Or Beef" "1" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Additionals" "Potato Salad" "1.5" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Additionals" "Pasta" "1.5" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Additionals" "Cole Slaw" "1.5" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Additionals" "Cottage Cheese" "1.5" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Additionals" "Fresh Fruit" "1.85" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Signature Sandwiches" "The New Yorker" "6.65" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Signature Sandwiches" "Tom & Jack" "6.65" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Signature Sandwiches" "San Tomas" "6.65" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Signature Sandwiches" "Hello, Rueben" "6.75" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Signature Sandwiches" "Deli - Ramai" "6.75" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Signature Sandwiches" "Hello Philly" "6.75" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Signature Sandwiches" "Deli Dip" "6.75" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Signature Sandwiches" "Tuscan Tom" "6.75" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Signature Sandwiches" "Double Deli" "6.95" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Signature Sandwiches" "Hello, Californian" "6.75" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Signature Sandwiches" "Club Deli" "6.75" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Signature Sandwiches" "Blt Club" "6.25" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Signature Sandwiches" "Hello, Chic-A-Dee" "6.35" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Signature Sandwiches" "Deli Buster" "7.25" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Signature Sandwiches" "Hello Charlie" "5.75" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Signature Sandwiches" "Hello, Veggie" "5.35" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Signature Sandwiches" "Hello, Sicilian" "6.95" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Signature Sandwiches" "Spicy Italian" "6.85" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Wraps & Gyros" "Hello, Gyro" "6.5" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Wraps & Gyros" "Chipotle Ranch Wrap" "6.95" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Wraps & Gyros" "Chicken Caesar Wrap" "6.95" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Wraps & Gyros" "Roast Beef Wrap" "6.95" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Wraps & Gyros" "Chicken Ranch Wrap" "6.95" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Desserts" "Choose From an Assortment Baked Daily" "1.25" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Desserts" "Homemade Brownies" "1.25" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Desserts" "Triple Layer Chocolate Cake" "2.65" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Desserts" "Carrot Cake" "2.65" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Desserts" "Turtle Cheese Cake" "2.65" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Beverage" "Soft Drink" "1.39" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Beverage" "Fresh Brewed Coffee" "1.25" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Beverage" "Fresh Brewed Ice Tea" "1.39" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "By the Bottle" "Orange Juice, Apple, Cranberry, Grapefruit" "1.75" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Menu" "Hot Tea, Black Or Herbal" "1.25" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Menu" "Whole Milk" "1.65" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Menu" "Hot Cocoa" "1.25" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Menu" "Hot Cider" "1.25" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "menu" "Menu" "Bottled Water" "1.25" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "breakfast" "Breakfast" "Huevos Rancheros" "6.25" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "breakfast" "Breakfast" "Ol Traditional" "4.95" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "breakfast" "Breakfast" "Breakfast Burrito Plate" "6.25" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "breakfast" "Breakfast" "Burrito Pronto" "2.95" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "breakfast" "Breakfast" "Papita Grande" "6.25" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "breakfast" "Breakfast" "Breakfast Club Sandwich" "5.25" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "breakfast" "Menu." "French Toast" "4.95" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "breakfast" "Menu." "Pancakes" NA "3.75" "4.95"
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "breakfast" "Menu." "Santa Fe Cakes" "5.95" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "breakfast" "Menu." "Belgian Waffle" "5.5" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "breakfast" "Specialty Omelets" "Olympic Omelet" "5.75" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "breakfast" "Specialty Omelets" "Spanish Omelet" "5.75" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "breakfast" "Specialty Omelets" "Hello Deli Omelet" "5.95" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "breakfast" "Specialty Omelets" "Build Your Own Omelet" "5.45" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "breakfast" "Specialty Omelets" "Veggie Scramble" "5.75" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "breakfast" "Deli Benedict" "Eggs Benedict" "6.75" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "breakfast" "Deli Benedict" "Southwestern Benedict" "6.75" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "breakfast" "Breakfast Sides" "Hashbrowns Or Pepitos" "1.5" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "breakfast" "Breakfast Sides" "Chili Or Cheese" "1.25" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "breakfast" "Breakfast Sides" "Bacon, Ham Or Sausage-Patty Or Links" "1.95" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "breakfast" "Breakfast Sides" "Side Pancake" "1.95" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "breakfast" "Breakfast Sides" "Side Santa Fe Cake" "2.5" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "breakfast" "Breakfast Sides" "Salsa" "0.95" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "breakfast" "Breakfast Sides" "Additional Egg - Any Style" "1" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "breakfast" "Salads" "Chef Salad" "6.95" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "breakfast" "Salads" "Grilled Chicken Salad" "6.95" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "breakfast" "Salads" "Greek Salad" "6.25" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "breakfast" "Salads" "Greek Salad" "6.95" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "breakfast" "Salads" "Tuna Salad" "6.75" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "breakfast" "Salads" "Smoked Chicken Salad" "6.95" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "breakfast" "Salads" "Cobb Salad" "6.95" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "breakfast" "Salads" "Spinach Salad" "6.95" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "breakfast" "Salads" "Southwest Chicken Salad" "6.95" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "breakfast" "Salads" "Hello Chicken Caesar Salad" "6.95" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "breakfast" "Salads" "Taco Salad" "6.95" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "breakfast" "Chicken" "Grilled Chicken Breast" "6.25" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "breakfast" "Chicken" "Grilled Chicken Breast" "6.25" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "breakfast" "Chicken" "Grilled Chicken Breast" "6.95" NA NA
"Hello Deli" "505-797-3354" "7600 Jefferson St NE" "Albuquerque" "NM" "87109" "breakfast" "Chicken" "Grilled Chicken Breast" "6.95" NA NA
