"restaurant" "phone" "street" "city" "state" "zip" "menu" "category" "item" "price" "low" "high"
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "menu" "Sinful SIdes" "Potato Salad" "2.95" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "menu" "Sinful SIdes" "Coleslaw" "2.95" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "menu" "Sinful SIdes" "French Fries" "3.75" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "menu" "Sinful SIdes" "French Fries Deluxe" "4.95" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "menu" "Sinful SIdes" "Chicken Tenders (4)" "4.25" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "menu" "Sinful SIdes" "Potato Chips" "2" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "menu" "Sinful SIdes" "One Egg" "1.25" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "menu" "Sinful SIdes" "English Muffin" "2" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "menu" "Sinful SIdes" "One Bagel" "2.5" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "menu" "Sinful SIdes" "Toast" "2.5" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "menu" "Sinful SIdes" "One Pancake" "2.25" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "menu" "Sinful SIdes" "Grilled Extras" "2.75" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "menu" "Fresh Squeezed Juices" "Orange Juice" NA "2" "3.5"
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "menu" "Fresh Squeezed Juices" "Apple Juice" NA "2" "3.5"
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "menu" "Fresh Squeezed Juices" "Grapefruit Juice" NA "2" "3.5"
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "menu" "Fresh Squeezed Juices" "Tangerine Juice" NA "2" "3.5"
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "menu" "Fresh Squeezed Juices" "Lemonade" "2.15" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "menu" "Fresh Squeezed Juices" "LImeade" "2.15" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "menu" "KIller Tea & Coffee" "Hot Tea" "2.25" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "menu" "KIller Tea & Coffee" "House Coffee" "2.05" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "menu" "KIller Tea & Coffee" "Espresso" NA "2" "2.75"
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "menu" "KIller Tea & Coffee" "Latte" NA "2.95" "3.5"
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "menu" "KIller Tea & Coffee" "Turbo" NA "2.75" "3.5"
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "menu" "KIller Tea & Coffee" "Mocha" NA "3.5" "3.75"
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "menu" "KIller Tea & Coffee" "Americano" NA "2.5" "3.5"
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "menu" "KIller Tea & Coffee" "Cappuccino" NA "2.75" "3.5"
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "menu" "KIller Tea & Coffee" "Caramel Latte" NA "3.5" "3.75"
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "menu" "KIller Tea & Coffee" "Talle & Skinny" NA "3.5" "3.75"
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "menu" "Bone Chilling Beverages" "House Iced Teas" "2.25" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "menu" "Bone Chilling Beverages" "Sodas" "2.5" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "menu" "Bone Chilling Beverages" "Italian Soda" "2.25" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "menu" "Bone Chilling Beverages" "Hot Chocolate" "2.25" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "menu" "Bone Chilling Beverages" "Chai" "3.75" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Burritos To Live For" "Breakfast Burrito" "5.75" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Burritos To Live For" "Burrito Grande" "10.25" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Burritos To Live For" "Carne Avocada Burrito" "10.25" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Burritos To Live For" "Veggie Bean Burrito" "7.5" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Burritos To Live For" "Pinto Bean & Rice Burrito" "7.95" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Burritos To Live For" "Black Beans & Tofu Burrito" "7.95" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Bagel Combos" "Toasted Bagel W/ Butter & Jelly" "2.5" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Bagel Combos" "Toasted Bagel W/ Cream Cheese" "3.5" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Bagel Combos" "Toasted Bagel W/ Cream Cheese, Red Onion, Tomato & Lox" "4.95" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Bagel Combos" "Toasted Bagel" "4.95" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Forever Favorites" "French Omelette" "10.25" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Forever Favorites" "Greek Omelette" "10.25" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Forever Favorites" "Cheese Omelette" "10.25" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Forever Favorites" "Santa Fe Omelette" "10.25" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Forever Favorites" "Sunrise Breakfast" "8.5" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Forever Favorites" "Scallion Scramble" "8.5" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Forever Favorites" "Tofu Scramble" "8.5" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Forever Favorites" "Veggie Sandwich" "8.5" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Forever Favorites" "A. M. Sandwich" "8.5" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Forever Favorites" "Breakfast BLT" "8.5" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Forever Favorites" "Cowboy Bowl" "9.75" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Forever Favorites" "Vegan Bowl" "9.75" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Forever Favorites" "Huevos Rancheros" "9.75" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Forever Favorites" "Steak Rancheros Plate" "10.75" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Forever Favorites" "Steak & Eggs" "10.75" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Forever Favorites" "Carne Avocada Plate" "10.75" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Waffles For The Waking" "Waffle Of The Day" "8.5" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Waffles For The Waking" "Golden Belgian Waffle" "7.5" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Waffles For The Waking" "Blue Corn Pecan Waffle" "8.5" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Paranormal Pancakes" "Pancake Plate" "6.95" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Paranormal Pancakes" "Blue Corn pinon" "8.25" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Paranormal Pancakes" "Banana Whole Wheat" "8.25" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "On The Sweeter Side" "Homemade Oatmeal" "5.95" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "On The Sweeter Side" "French Toast Combo" "9.5" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "On The Sweeter Side" "Fresh Fruit Bowl" "7.25" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "On The Sweeter Side" "House Made Granola" "6.5" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "kids Menu" "Kids Bean Burrito" "2.95" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "kids Menu" "Kids Combo Plate" "5.25" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "kids Menu" "Kiddie Waffles" "5.5" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "kids Menu" "Kiddies Quesadilla" "2.95" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "kids Menu" "Kids Love PB&J" "5.5" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "kids Menu" "1/2 PB&J Sandwich Meal" "3.5" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "kids Menu" "Kids Cheese & Potatoes" "3.25" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "kids Menu" "Kids Hot Dog Plate" "5.5" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "kids Menu" "Kiddie Grilled Cheese" "5.5" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "kids Menu" "Kids Chicken Tenders" "5.5" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Sinful Sides" "Soup Of The Day" NA "4.75" "6.25"
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Sinful Sides" "Chile Con Carne" NA "4" "5.75"
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Sinful Sides" "Fried Potatoes" "3.75" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Sinful Sides" "Fried Potatoes Deluxe" "4.95" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Sinful Sides" "Potato Salad" "2.95" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Sinful Sides" "Coleslaw" "2.95" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Sinful Sides" "French Fries" "3.75" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Sinful Sides" "French Fries Deluxe" "4.95" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Sinful Sides" "Chicken Tender (4)" "4.25" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Sinful Sides" "Potato Chips" "2" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Sinful Sides" "One Egg" "1.25" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Sinful Sides" "English Muffin" "2" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Sinful Sides" "One Bagel" "2.5" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Sinful Sides" "Toast" "2.5" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Sinful Sides" "One Pacake" "2.25" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Sinful Sides" "Grilled Extras" "2.75" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Other SFBC Favorites" "Big Chile Dog" "9.25" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Other SFBC Favorites" "The SFBC Frito Pie" "9.25" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Other SFBC Favorites" "Chicken Tenders" "8.25" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Fresh Squeezed Juices" "Orange Juice" NA "2" "3.5"
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Fresh Squeezed Juices" "Apple Juice" NA "2" "3.5"
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Fresh Squeezed Juices" "Grapefruit Juice" NA "2" "3.5"
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Fresh Squeezed Juices" "Tangerine Juice" NA "2" "3.5"
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Fresh Squeezed Juices" "Lemonade" "2" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Fresh Squeezed Juices" "Limeade" "2" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Killer Soda, Tea & Coffee" "Hot Tea" "2.25" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Killer Soda, Tea & Coffee" "House Coffee" "2.05" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Killer Soda, Tea & Coffee" "House Iced Teas" "2.25" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Killer Soda, Tea & Coffee" "Sodas" "2.5" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Killer Soda, Tea & Coffee" "Italian Soda" "2.25" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Killer Soda, Tea & Coffee" "Hot Chocolate" "2.25" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Killer Soda, Tea & Coffee" "Chai" "3.75" NA NA
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Killer Soda, Tea & Coffee" "Espresso" NA "2" "2.75"
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Killer Soda, Tea & Coffee" "Latte" NA "2.95" "3.5"
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Killer Soda, Tea & Coffee" "Turbo" NA "2.75" "3.5"
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Killer Soda, Tea & Coffee" "Mocha" NA "3.5" "3.75"
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Killer Soda, Tea & Coffee" "Americano" NA "2.5" "3.5"
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Killer Soda, Tea & Coffee" "Cappuccino" NA "2.75" "3.5"
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Killer Soda, Tea & Coffee" "Caramel Latte" NA "3.5" "3.75"
"Santa Fe Baking Co." "505-988-4292" "504 W Cordova Rd" "Santa Fe" "NM" "87505" "breakfast" "Killer Soda, Tea & Coffee" "Tall & Skinny" NA "3.5" "3.75"
"Souper Salad" "505-473-1211" "2428 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "Sandwiches" "BBQ Chicken Club" "5.49" NA NA
"Souper Salad" "505-473-1211" "2428 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "Sandwiches" "Country Chicken Salad" "5.25" NA NA
"Souper Salad" "505-473-1211" "2428 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "Sandwiches" "Dijon Roast" "5.49" NA NA
"Souper Salad" "505-473-1211" "2428 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "Sandwiches" "Italiano" "5.79" NA NA
"Souper Salad" "505-473-1211" "2428 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "Sandwiches" "Roasted Turkey" "5.25" NA NA
"Souper Salad" "505-473-1211" "2428 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "Sandwiches" "Tuna Salad" "5.25" NA NA
"Souper Salad" "505-473-1211" "2428 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "Walkabouts" "Bostonian" "5.79" NA NA
"Souper Salad" "505-473-1211" "2428 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "Walkabouts" "Buffalo Chicken" "5.79" NA NA
"Souper Salad" "505-473-1211" "2428 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "Walkabouts" "Classic Caesar" "4.99" NA NA
"Souper Salad" "505-473-1211" "2428 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "Walkabouts" "Caesar with Chicken" "5.79" NA NA
"Souper Salad" "505-473-1211" "2428 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "Walkabouts" "Mandalay Bay" "5.79" NA NA
"Souper Salad" "505-473-1211" "2428 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "Walkabouts" "Pacific Cobb" "5.79" NA NA
"Souper Salad" "505-473-1211" "2428 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "Walkabouts" "Tuna" "5.39" NA NA
"Souper Salad" "505-473-1211" "2428 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "Walkabouts" "Turkey" "5.49" NA NA
"Souper Salad" "505-473-1211" "2428 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "Walkabouts" "Tuscany" "5.49" NA NA
"Souper Salad" "505-473-1211" "2428 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "Walkabouts" "Vegetable" "4.99" NA NA
"Souper Salad" "505-473-1211" "2428 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "Souper Hot Wraps" "Burrito Bandito" "5.29" NA NA
"Souper Salad" "505-473-1211" "2428 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "Souper Hot Wraps" "Burrito Bandito w/ Chicken" "5.99" NA NA
"Souper Salad" "505-473-1211" "2428 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "Souper Hot Wraps" "Chicken Fajita" "5.99" NA NA
"Souper Salad" "505-473-1211" "2428 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "Souper Hot Wraps" "Chicken Teriyaki" "5.99" NA NA
"Souper Salad" "505-473-1211" "2428 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "Souper Hot Wraps" "Shanghai Chicken" "5.79" NA NA
"Souper Salad" "505-473-1211" "2428 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "Souper Hot Wraps" "Hacienda Beach" "5.99" NA NA
"Souper Salad" "505-473-1211" "2428 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "Souper Hot Wraps" "Southend Fajita" "5.99" NA NA
"Souper Salad" "505-473-1211" "2428 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "Soups" "Daily Special Soups" NA "2.99" "4.39"
"Souper Salad" "505-473-1211" "2428 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "Soups" "Souper Special Soups" NA "3.69" "5.29"
"Tecolote Cafe" "505-988-1362" "1203 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "New Mexico Breakfasts - Local Favorites" "Breakfast Burrito" "8.95" NA NA
"Tecolote Cafe" "505-988-1362" "1203 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "New Mexico Breakfasts - Local Favorites" "Huevos Rancheros" "7.75" NA NA
"Tecolote Cafe" "505-988-1362" "1203 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "New Mexico Breakfasts - Local Favorites" "Sheepherders Breakfast" "8.25" NA NA
"Tecolote Cafe" "505-988-1362" "1203 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "New Mexico Breakfasts - Local Favorites" "Huevos Yucatecos" "9.95" NA NA
"Tecolote Cafe" "505-988-1362" "1203 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "New Mexico Breakfasts - Local Favorites" "Carne Y Huevos" "9.95" NA NA
"Tecolote Cafe" "505-988-1362" "1203 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "New Mexico Breakfasts - Local Favorites" "Chicken Livers Tecolote" "8.95" NA NA
"Tecolote Cafe" "505-988-1362" "1203 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "New Mexico Breakfasts - Low Cholesterol Alternative" "El Corazon Contento" "9.25" NA NA
"Tecolote Cafe" "505-988-1362" "1203 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "Breakfast Classics - Eggscetera" "Steak & Egg Breakfast" "10.5" NA NA
"Tecolote Cafe" "505-988-1362" "1203 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "Breakfast Classics - Eggscetera" "Ham Steak & Egg Breakfast" "8.95" NA NA
"Tecolote Cafe" "505-988-1362" "1203 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "Breakfast Classics - Eggscetera" "Eggs Benedict" "8.95" NA NA
"Tecolote Cafe" "505-988-1362" "1203 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "Breakfast Classics - Eggscetera" "Scrambled Eggs & Lox" "8.75" NA NA
"Tecolote Cafe" "505-988-1362" "1203 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "Breakfast Classics - Eggscetera" "Scrambled Eggs & Polish Sausage" "7.2" NA NA
"Tecolote Cafe" "505-988-1362" "1203 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "Breakfast Classics - Eggscetera" "Corned Beef Hash" "8.5" NA NA
"Tecolote Cafe" "505-988-1362" "1203 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "Breakfast Classics - Eggscetera" "Two Eggs Any Style" "4.6" NA NA
"Tecolote Cafe" "505-988-1362" "1203 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "Low Cholesterol Alternatives" "The Doctor Bell" "7.95" NA NA
"Tecolote Cafe" "505-988-1362" "1203 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "Low Cholesterol Alternatives" "Granola Bowl" "7.75" NA NA
"Tecolote Cafe" "505-988-1362" "1203 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "Low Cholesterol Alternatives" "Oatmeal Bow" "15.95" NA NA
"Tecolote Cafe" "505-988-1362" "1203 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "Omelettes" "Fresh Asparagus & Hollandaise" "8.95" NA NA
"Tecolote Cafe" "505-988-1362" "1203 Cerrillos Rd" "Santa Fe" "NM" "87505" "menu" "Omelettes" "Fresh Spinach & Hollandaise" "8.25" NA NA
